,client_id,segment_name0,segment_name1,segment_name2,segment_name3
1955,3eadf2e2e3015f40a8c5cf30509737a5,,average,,
1956,839fae4d58546dfdcffe04caa9dd3a7a,,champions,loyal,champions
1957,9461d523dd65e3771a7fd76e18883063,,average,,
1958,a268f2821275574cec9838f36b4b5efb,,,sleeping,
1959,13192bab6bfb0ba193b29ab9e44a5fc2,champions,champions,champions,champions
1960,5839be15536ee6605510f43742916f6a,sleeping,average,average,sleeping
1961,6594fcf7855c84fe71cf42857c9ef92e,sleeping,sleeping,,
1962,c7f4e2afc10768b587daa3a522f9b7a0,loyal,champions,champions,champions
1963,e948195ad1514f577b5a7e71255701b7,average,champions,,champions
1964,e49fe68bd01374c048cb889363531ba0,sleeping,,,
1965,de83231c4cfc9da8e48ec1b4a132f6ea,average,sleeping,loyal,sleeping
1966,3b15a2f8a3622387274bc19248322b95,champions,average,champions,champions
1967,794a19a67e85e87dde747bcb1147e232,,,need attention,champions
1968,6352c96cb7f6555b972abfa6359d3098,champions,champions,champions,average
1969,8e8a72d62e0bfb948c28aba30d2fb042,average,average,average,average
1970,ba79b9534b6dddb863d257eac5660b48,,,average,
1971,b9c31e42a36af3c7b4fd77f18ae6ada6,sleeping,sleeping,sleeping,need attention
1972,3bd608fbf62f86ac48c7baf8239f916a,champions,need attention,champions,loyal
1973,c298fef3ffdc769aa1645ce83cb1d52c,sleeping,champions,average,average
1974,806fb1e3fce7a7ddf45015aaf640b63f,average,,,
1975,6d5fea89ba6639ea0919dc51c5bd531b,,,,sleeping
1976,378b2b4b61bea1e3f1426f9073472050,sleeping,sleeping,,
1977,c8c5c0f54c45455a469c3c2ddbe10f2a,,sleeping,,
1978,ef4c073d1fc57bf97f335b0bd43db9c9,average,,sleeping,sleeping
1979,32bd7f8ffe2dbdf2524a496b5316fde0,loyal,sleeping,average,average
1980,4e55557993630b69cfdffe3c175ac6a7,,,sleeping,
1981,9404ac57d2f8f04582e43562faabef01,,,,
1982,46f618cd71bb75d32c6bf4a58d2e84cd,,promising,average,
1983,797f6865f442213214531085b52c8550,,average,,
1984,9069d97c97b2a0c2a3fcb2ceba914ffe,average,average,average,sleeping
1985,e390ecb47c7f641512996f229b844692,,sleeping,sleeping,average
1986,82b20e86b516cc8c0d3b70a21a9b7f7d,,champions,loyal,
1987,7a1d0513a62f1b1f9bccb199d2e182bf,average,sleeping,sleeping,average
1988,652f4db5bd9990afb4fda83aac134c4e,champions,champions,champions,champions
1989,6b6306e3f5fe7dfde67e35642a12df0d,champions,champions,champions,champions
1990,aa5fa5385a1dddffae1ea8a49a08da70,,,,
1991,b12f0ce93473bb12e46fccb8b0e15932,need attention,average,loyal,sleeping
1992,25366434810bdad164a1cd1715607732,champions,champions,champions,champions
1993,15f8ffcc308abb00ff3aa71cdf612c78,,,,
1994,8395654989fb238f1815519c8256df1a,sleeping,,loyal,average
1995,b0e6cb1b05df84812c5f20aa8ed1d1df,,sleeping,sleeping,
1996,13375596d3950a7662f12089071591e4,average,need attention,,sleeping
1997,53bece25186cd6b7e44151c3e2a3ec66,sleeping,average,,
1998,f455bf6a50538e81e05d878839358554,average,average,champions,loyal
1999,5b439e134446b74b400e0fac9569293a,,average,champions,champions
2000,11b0123a0b6178e0402d544cf6672668,sleeping,loyal,champions,champions
2001,86cbc978d02703582106d4ce371ada6b,average,loyal,loyal,average
2002,c5f74fa84caefd3674793f14a07be914,sleeping,sleeping,sleeping,champions
2003,ff023bb3ace1461ee8487655a62eac55,,,,
2004,14da7ab81d350f16bfb0be28e8e0a3cc,sleeping,sleeping,,loyal
2005,a1792f589e9faf26dc1a2057a37ea191,average,champions,sleeping,average
2006,649352e635e8fdf9bb07b2e035105d6b,,,,average
2007,f94d041cff48a7adbc9cc141fc130c40,,average,average,
2008,91078d2c8aa0319cd3b6a25ec9ace5cd,,,sleeping,
2009,2db02c92a61e2a68929fc567b8b72e3f,,,,sleeping
2010,04365ea45ece7b57d0b484b2019d14eb,sleeping,sleeping,average,
2011,65d9d0b80e6225e6b69b53f1cfec9e89,champions,champions,champions,loyal
2012,2fda5e16a48c3ea9f098ec2ea0e90d64,sleeping,,average,loyal
2013,8a786fa266f481c963c6c73111579cc5,,average,champions,champions
2014,00e42f511e3c450a8f3accea2007c54b,loyal,,champions,average
2015,d71604022a3b0f8a274f461ca40fca38,champions,loyal,average,loyal
2016,d8bff917f832c17ed67c1065f9c73ef1,,,sleeping,sleeping
2017,be8bac1ea36af4d21491588ba1e53dfb,sleeping,sleeping,average,average
2018,b3f9c9afa86849b97b938237f647e56c,,,,
2019,cc788ac69f2369dbaba1c6ad134b6704,,,,
2020,097e8018bc2e5abd8657305d70d0345f,,sleeping,average,sleeping
2021,5cb5bd75887057a3eddfdef91f2f9f4f,champions,average,average,average
2022,128503ccc6c6533db44e60994679bfb9,loyal,sleeping,champions,average
2023,1dcfc07569a494f7eed60259a0687117,,,average,average
2024,3af60860a5f19663979a4235ade41879,average,average,,
2025,cef2003660e0bbee5b2dc982bb24a725,,average,sleeping,
2026,f63952967768394d2800abc7abe036d1,sleeping,,,
2027,4297b9b3eec93acf08499a5456e99875,,,sleeping,
2028,5f6e02e52ed0748d206c2ab495904eed,,sleeping,,
2029,97e4e87e2cc38cb53471c41926374f0e,average,average,,sleeping
2030,39de7c278c1f523738a8b4ccbb5a8a39,champions,champions,champions,champions
2031,babc91cf7605e57400ba5aaea4e4f542,,sleeping,,
2032,ba3bc0758629ce4475dd0d3d412d2306,,,loyal,
2033,0f2d9b27b673a277a3345c3dd1157fff,sleeping,average,,average
2034,a1b9b4500ef69d31a2a49b40417fd0e1,champions,champions,champions,champions
2035,f0abb7aa3de34a5486c3b04bd155a82c,champions,,average,
2036,87beefa95c33cd1b861dc692d68e9b4d,,sleeping,,
2037,b595cae21d34f9765b6acf49a9b58a42,loyal,,,loyal
2038,1619024851a013d396d4fca3284dd106,,need attention,,
2039,03cec55575bc49f10328d785ad8515bc,,sleeping,average,sleeping
2040,95e4576494ee3b174715771cc51833c8,need attention,loyal,champions,champions
2041,fbf566761a0ccd961f2db9c5737c6945,champions,loyal,sleeping,average
2042,74dd563845771186c6a10099b8c97435,loyal,average,average,champions
2043,dbddd916d35cf942dbfaebf6dd6a3148,average,sleeping,loyal,loyal
2044,ad12b45773f00dbd98b15c48e9977b95,average,average,champions,average
2045,3f2535ac6e27bff48b6892ac2dd5891e,,,,
2046,96c3b3502031c8dc5736c032e8e47625,loyal,sleeping,need attention,average
2047,bf92996aa8ca2ff626a8beca2b9e760e,,sleeping,champions,need attention
2048,73a5e257e0eb2872a3f9c49aa593b3cf,,loyal,need attention,champions
2049,dbdae02f359c698617130f3ebec8390e,,,,average
2050,24c294d33d9f8fc971cbc69be213d828,average,loyal,loyal,
2051,29d7de8979ed91ab7127b4b7c3756762,champions,champions,average,loyal
2052,1e185ee9512513983c34bd2dcdaf6833,,,,
2053,09cb6d123dffd74570e7c021f550b779,,,,
2054,3ac9008148d10136445aff5a32b311d6,champions,champions,champions,champions
2055,d0e9cc2d7b93f63c2e3bfd89e78d53ae,,,,need attention
2056,93d8cfe30f4f8c54d06b8658d2c8fa42,champions,champions,champions,loyal
2057,60bbc64b6ea3fc616025879925380ecf,average,champions,champions,champions
2058,ac336938fd02006e0ddd84903d33fec9,loyal,champions,champions,champions
2059,30dc16e6fc6652c5f4091e39700cfb6b,,average,sleeping,sleeping
2060,c83a3e8352fa8582a1b682e67483b6dd,average,,sleeping,sleeping
2061,ae0f6140758448961eba33506c69e00a,champions,champions,champions,champions
2062,1a51ba88021691df7aaeb2af78467fa8,loyal,average,average,average
2063,523b37209ce4bd05c4bdd9add3424069,,sleeping,,
2064,f45567d4b45b26710567ebbf9cb507f4,,,,
2065,4f7585c10243fe466f3d703539402a1d,champions,average,average,champions
2066,da525b572463668ca54ede89960fdf4f,champions,champions,,
2067,b203199e5e911d549ef5cfb2c2e4e26c,,,,sleeping
2068,9291db9cb7e9c6b70268891f90cde10b,champions,champions,champions,champions
2069,7c7cc234372375724f8c2e657415b8bc,average,champions,champions,sleeping
2070,fad1536ee902be8608c4400c12797325,,,,
2071,6f73a20063ebb338720b3b686ed2eaa3,,champions,,
2072,1d066daf148cdcf9f9c7722930f1d7eb,champions,champions,champions,champions
2073,173f2bcf95827984bf8c263bcd0de4d3,champions,need attention,,need attention
2074,46d148920dccfe4aff4cd2ef2179e46b,,average,average,
2075,7e3cf7f85b412e8250dca9567254898f,sleeping,average,,sleeping
2076,2f03ad71ac68790c29dcc28c6f24ec21,average,sleeping,sleeping,champions
2077,36dff75be41148594449ee8f5bccda32,,,,
2078,ad15ad8e605d078393e515047918d43d,champions,champions,champions,champions
2079,f7d029dc7bc4908f08820498d0c996f0,average,average,average,sleeping
2080,6266005394fdeb3ef91cd7b2fb9c0d09,champions,champions,champions,champions
2081,0c89e815c87b33d34678ea1d03478b2e,,sleeping,,average
2082,293bd3ada858d1cf5926d9ca8994d667,average,,,champions
2083,9b93a86fd49ca3ec893d0198b3f42c33,champions,loyal,champions,average
2084,be32e026ee237511d587eedf6e5c73c5,average,average,sleeping,need attention
2085,e8fcc76f335c551471ad4ed1eb4d1a68,sleeping,average,average,champions
2086,c774b201af892b1d121edbfa8fd99f11,champions,sleeping,sleeping,champions
2087,2305d8f148468b6284c82e0780965fb3,,,average,
2088,9989fcde0100d6a9059648dd98f7dc23,champions,sleeping,,sleeping
2089,408f13a8a8243751d61feabe49893d10,average,champions,average,average
2090,e4721bb9482d8f9c7de05b4e6ca4a5b1,,,sleeping,
2091,c5c22238ae90e807267e2864c209e3fd,need attention,champions,champions,champions
2092,7338e0bb965776e8e6cc6c388a2d1f67,sleeping,,average,sleeping
2093,0a0251c36d916259cb2c364b3d484e45,sleeping,loyal,average,loyal
2094,78c6febe7154eea125fd44e4da6ed981,average,average,average,average
2095,ede76db8d9a92cf7bc5a775c1f3830e0,champions,loyal,loyal,champions
2096,9756a2d65a8dccbdb68e476de299b1b0,champions,average,sleeping,
2097,001ff3e3c3fe8ac01c5e8af8129e93fb,,sleeping,sleeping,sleeping
2098,df951b01c3c4e4d6bbc6b206e205a5af,champions,champions,champions,champions
2099,141d250d6efcaf9a648268d33c770fa8,,,,sleeping
2100,f0850adf7bff92e16a518b5e614aa066,average,champions,champions,average
2101,0f0238145d5c86417e6a38a6b6fc5a0f,,,,sleeping
2102,91b4f438d456771a104f13ea68f66258,champions,champions,champions,champions
2103,77a40bb6f8e9cee73fca7a56b2bd422b,,,,need attention
2104,8182513f417f21574c440192d2d89f7a,sleeping,sleeping,,sleeping
2105,54b3fae454ba0f6df1aa08d9df918a49,champions,champions,champions,champions
2106,73424ef1c15bd84d4cc3baa354d0ba18,average,sleeping,average,
2107,f38d418990e0d9783abd272c31bade5b,,sleeping,,
2108,bb1281cfbc780cc6ce156e01ff72daae,,,,
2109,020ed5ebfb90736a161be5b87b3dba18,champions,champions,need attention,average
2110,1f8fabe2f36b4753144e2c8cc9608ae8,sleeping,,,sleeping
2111,4d86db63e108383e9498f7f6a39b8f81,,loyal,,
2112,c9979e6d9c57e23158b3342bc4bfd7bc,loyal,,,
2113,6885f2237c356e89ab0b0ee16f3f68c5,sleeping,average,average,sleeping
2114,6e4ad5a77df58448a8ff8803e831ef3d,,,sleeping,
2115,62c5c1ae414d66282ddd56fdff507a05,sleeping,average,sleeping,sleeping
2116,5faccbf71a3831a5247a5be143ec75c5,champions,champions,champions,champions
2117,ead3e8f56c8ec5df411779e15f08a4d3,champions,,,need attention
2118,1910b9985978b98c06e775dced6686d7,,,champions,champions
2119,91ca728635294a1c57615dcdc3982cdf,average,champions,loyal,average
2120,e1e0bb4a7587b157b590d4eadad15f1d,average,champions,sleeping,
2121,fd851f226a879d8dd9eb4b2adfa2bccd,champions,champions,champions,champions
2122,377e2452d6ec51c17b1652770aa8e55e,average,sleeping,champions,sleeping
2123,919c96b69d08cfe60c68e56e68af2df6,average,sleeping,need attention,sleeping
2124,cdadb1ef095c88f7a14f1f9d732e03e5,average,,,
2125,4aaef3dccdbf1ad55b9fbbf8629a0506,champions,champions,champions,champions
2126,78a0e00ea62d6fa79ff19b1e2329f43d,,,need attention,average
2127,968bb53bd32c7df0ad3b7795b7947570,champions,champions,average,average
2128,d7876325f7892653f607743b597d93e0,,,,loyal
2129,b932f5a05ac7e54a943fe66fbcc1f363,sleeping,average,champions,loyal
2130,ad4ce4dd1e48d1cf77281619ab880995,,need attention,,
2131,76c5f9c7fda1b091396f065ecfcff9c6,loyal,,,average
2132,044c51e055e028efa86c84d8d3e61d3a,average,champions,average,average
2133,01e3b8531c4c9cfc8d42de75279afeee,,,average,champions
2134,78536ac08a13734b97a831bd668b2a77,,,sleeping,
2135,ef28d2b644dae4a8d639f603ac75e232,,sleeping,average,
2136,8d576220beccf1a9ca4559e670553c76,average,average,need attention,average
2137,6a78c3d5fe62615706c4be289bcbdb56,,,,
2138,cced2636e671c3537c12101f30a74a08,sleeping,sleeping,sleeping,average
2139,705928bd66863ee772af7d269f5fceff,,,,
2140,66f8bcd5e152883d25ffddc312d3fdad,,sleeping,sleeping,
2141,ed3fcd6a5bbd67435b5007ab23e4f2f0,,loyal,average,
2142,23e3a00b92d4a343180c06de770329e0,,,sleeping,
2143,66e7d5cff350f9a91a37d3be31538d67,average,champions,average,average
2144,2ed5fff287d99cfd145f2295bca2fdea,,champions,champions,champions
2145,b8fe7b9e2c7f5b9a8c35d7e494089e97,,,,average
2146,4d92241167adc8ab17b78af7a4e59535,sleeping,need attention,average,sleeping
2147,6b25ce64105b1c66ca6cf843f0ac6e2b,,sleeping,,
2148,32a75b92482d5069092b873d0f0bcc40,,,sleeping,champions
2149,7bfdec0f8da44543787a1beddc79a231,sleeping,sleeping,,
2150,66b3ba446ad6c24a45ac71b8d6a129fe,champions,average,average,champions
2151,28d083e31d1dea8a1837a496acdfc15b,,sleeping,,average
2152,17fc38f143f9c1fb70d13f2f3f52cc99,,,loyal,sleeping
2153,994b353301a500827d387ef3c747102f,,champions,,
2154,b050db5f23f3a37500af2273ebe44590,,loyal,,
2155,235e5f6985c4da941e716737f1abd714,champions,champions,loyal,loyal
2156,6d7f6cda255fdccf0eea6c2ff371846c,sleeping,need attention,loyal,average
2157,7a6932a74d2355f3543ba7e77ab60626,champions,average,champions,champions
2158,c2560fde9eaf11684d72400eac484cea,loyal,champions,loyal,average
2159,ed7942db8b8955593cb07849bbb9ab89,,,sleeping,average
2160,be474b25714bf12262577c1fa431a1fa,average,average,average,sleeping
2161,1de7d42a54f748b141a30b31940eecee,sleeping,,,
2162,b4ad1f0eb046d9dfda63e683d542d1f0,,sleeping,,
2163,92da0a5095c1a19746a3634e6d846690,average,average,average,average
2164,13ab449e25a8e721180bf723e41180f9,champions,champions,loyal,champions
2165,5fcdeba4c2b704aef5a10f0617a92476,,,need attention,sleeping
2166,16b3e53267547fb2b4967652a54c37ae,,sleeping,champions,sleeping
2167,a0f51a22aeaa9863240dd6990fdb0408,,,,
2168,cd0cbdc4f5e79e64ab9616e1e61293d4,champions,average,champions,average
2169,75f7ddc4483ea15f046e4643688609ed,,,need attention,champions
2170,fed43d306c7040161a22d13288b1b0ca,sleeping,,,
2171,a18485486ea85ac5539a2c82c1a0d3e5,,sleeping,sleeping,
2172,7805bc26f39f79701ce83808f21c3c0a,average,average,sleeping,
2173,86482f74c77855669a274f36f8834a25,champions,loyal,average,champions
2174,62fd2380d12d23a2df12b749153e0b88,,loyal,loyal,loyal
2175,827f6dda95af96c3f5afef7cc3cc71e9,,,,sleeping
2176,741687d9d0081b580166d95963a56f95,,sleeping,need attention,average
2177,d555679ab872663dbb246bfc5da82e20,sleeping,sleeping,sleeping,
2178,74d392f6d30b11c1906134694fbd307c,average,,,need attention
2179,8259aa0414fbca25cb74a401f9d491ef,champions,sleeping,champions,need attention
2180,895badfc28790af43afdbe573eb6e8b1,sleeping,,,average
2181,6a956caed0cd8e0038e7cbe879884e2b,champions,loyal,champions,champions
2182,bdd59097ac4cad670f4d230fe60d1551,champions,champions,champions,champions
2183,01fface80f7730c705a1be19d9acc184,,sleeping,sleeping,sleeping
2184,c65987441b97f933ad62d19b05cdb0de,champions,average,loyal,average
2185,8fb52ac23fd055be8babc9a5e17bc403,,champions,champions,champions
2186,581a971d1f30e6bc3f1a2916dfddfded,sleeping,,sleeping,
2187,04764adf6ae7e0e88d9b421ea1cb0c6d,loyal,champions,champions,loyal
2188,80ebbd58cd68f936234112e09f095299,,,sleeping,sleeping
2189,e9bfc219bdd64d0f520f07d38578af2d,sleeping,,promising,sleeping
2190,f41c792128495ad023089ec90a2ab9af,average,,,
2191,db90673f0f426a0d7a4fbbf96fecacdf,average,,,
2192,cb1d6920c5900cf3e9c58008571c685e,average,,sleeping,sleeping
2193,bf8c31222a880ea618bd0499b83ec124,,,,sleeping
2194,c0a88921ed4c2f0f6392555a45877b1d,,sleeping,,
2195,e6f7341b70711c42cfb83575ad5a90aa,average,average,,
2196,5d35c2b1dc4392dda57a0809ca8705d2,,,,
2197,520c4c51c41a91200d28fb0622b2d7ce,,average,,
2198,8dd8eeb75dd3a52b811378c13e6af22f,champions,champions,champions,need attention
2199,ceb8c25f1f731bfe6d72906ff602abd1,,,,average
2200,f8fb6b52e16f89ee5d1d4f1fa7615b8f,sleeping,,sleeping,average
2201,940a2f2c12666881526d96f7a65f2cae,average,,,average
2202,926227a805eef6fff6c78113483948ca,,,,
2203,ce6174f86b7e76c07ed6825b2db5612f,need attention,average,average,average
2204,0f40d7fd7b9c6e8c77e203da7d56a629,sleeping,,,sleeping
2205,7a25b98e3e004e574b21f923d5dc3bc0,,sleeping,sleeping,
2206,1d68fd587fb61f7bdd7de2e7c442a34c,average,sleeping,average,
2207,b06ba6e9c9481a06f951287065b5d5b3,average,average,average,sleeping
2208,0b6a8d81ea1a03d0e5760845091a0715,champions,champions,champions,champions
2209,a0f0b960abccacf716b0a3f1af5ed79a,champions,champions,champions,champions
2210,ab760d5fa8cb8b13d9f337998dfe8161,average,average,average,sleeping
2211,5beddcfcd8356b101450165319bb0b34,sleeping,sleeping,sleeping,sleeping
2212,12bf0fce7fc121c0e8384259efa8b586,champions,average,average,champions
2213,0132da6a32b9339cc9fe62d7bbf72225,,sleeping,sleeping,
2214,1cede655bea8e683799f165eb1c13530,sleeping,,sleeping,sleeping
2215,9972b9df67b4281dad63c11ca0fede5e,average,need attention,average,need attention
2216,b4eb2df8f42ce7116d36692a8295a92b,average,,sleeping,need attention
2217,37a9444666b3a4e4ef75ea1b191a7a0d,,,sleeping,
2218,41191f0d0ac6336d95ca656a9791bb11,sleeping,sleeping,sleeping,sleeping
2219,08352e8d654c237e2b4f3578f76615e6,,,sleeping,
2220,8be10188fb567fdb4951b82acc174d58,sleeping,sleeping,,
2221,d565483525754dd826aa5d1b104bc365,sleeping,sleeping,sleeping,
2222,9e356d45e5f6cc83cc712718f5812ebd,,,,average
2223,2bf2ae44d2e7ce3a8186185473dfa7b2,champions,champions,champions,champions
2224,b3c76d47f2367c835031bd0bf556d34f,,,,
2225,3c18ffacc1352402746c0c16e32b6aad,average,average,average,sleeping
2226,b2c8b086d54820c695026e3ca8d2ad38,,champions,sleeping,
2227,46a404b55733f5a6f6208e0fa1bd146d,average,average,sleeping,sleeping
2228,e01729a784de8086c5536005eaba03de,champions,champions,champions,champions
2229,5e02c4ea65461e3632680df6cf22ef23,,,sleeping,average
2230,e822f4c647dca6a0c27129e3270445c6,sleeping,,sleeping,sleeping
2231,02ea231fb65abaf715a909e9179d3e86,,sleeping,sleeping,sleeping
2232,f68e0f5a96c263054fa16be34fc7638e,average,average,,champions
2233,a32d65c05e43453b9a831aede48d9198,,sleeping,,sleeping
2234,df421164eaffa4e0663f1138a4fe8e8e,sleeping,,,loyal
2235,1c6fe91165a887c93fb213555b7cabb6,,sleeping,,
2236,c8de598a548be21871ea1c3d6598db6f,,,need attention,
2237,3259c6827d330bc03167550a41d72bb8,,,sleeping,
2238,5acd0281387da6ce4a617700e78dcbec,average,champions,loyal,sleeping
2239,3d26a63bd51fbd273144cb26b14d5bbe,,,,sleeping
2240,d9a6388b749aba1289165e073e6cf105,loyal,,,
2241,0728c129f5804142b7f6443a816a75ba,average,average,average,loyal
2242,a7abb346869365ad0519e64eed46d9e7,average,sleeping,,sleeping
2243,4f025256dfb3ea3d702aa6bf056e2d47,champions,champions,champions,champions
2244,f8ff414d81aad27d76b1798dc5a59431,,,,
2245,4b536b48d6dcf2d7c1765276f6404be6,,,,sleeping
2246,8c8cc61f2018fe833f90b3f6813fb298,champions,champions,,
2247,8a25a18331c15f9746b31f7a79bf0900,champions,champions,champions,champions
2248,b1743fda321e0b15291e7c786dd1d212,average,average,average,average
2249,5ff386c94d89d6a6f7bf3bb6e038f4a6,sleeping,need attention,sleeping,sleeping
2250,415cae48e7bf5bf4c5f722902c5768bd,sleeping,sleeping,average,sleeping
2251,61a008a123c8a914e6941b9799cc6215,average,average,sleeping,
2252,6bf1164409a5bc30a7c27923f2952910,,sleeping,sleeping,
2253,73cb2944d0a95572e795dca383039297,,,sleeping,
2254,5c0175c8dda382e58bc8437fc7b813e1,,sleeping,,average
2255,4a4b4e047291185ea026e20ae4cf2809,average,loyal,champions,champions
2256,77a42b9f7cadf98cfbcc98439f6d7cf6,average,sleeping,average,
2257,6594bdf9dc930d585b73b74780ea1d57,sleeping,,average,average
2258,c270de98def7831a101a7dc71b01865c,,sleeping,,
2259,c4a0f98163f0efd1c52a0c79c07788de,champions,average,average,average
2260,4c9a6c20e039e5af7c2663b8f027ef82,,,,
2261,9b870e2a55b9b412abaad9e029b28db2,sleeping,,,
2262,66b78a53e0cef5557a519e5e8173e986,average,average,sleeping,sleeping
2263,c5224ce916def20e93efec7496a49929,,sleeping,,
2264,4f490a9e1e0cd25a86b173d2aeaeffb2,,,,
2265,154dbef8b29aac9755288fb33cb4bf46,,,,average
2266,2289b5f5a94dff731a6ac42581f81e66,,average,average,
2267,2f0079eb49aba27b2b6706cff4871c0a,champions,champions,champions,champions
2268,aed845ece5eeac32c4142cd6941f04af,,,,average
2269,7c22ebbcc6a0e05e2c2ddd40f737d499,,,,
2270,4595fb1272157a8bdcf739f6a54e7978,average,average,average,loyal
2271,030d4a23d6481c8cce33d80fcf9e545d,,sleeping,,
2272,2aec4d319253a49502bc0bbfd58e3b2f,champions,champions,champions,champions
2273,76eba619b32f9449df859be451748eea,sleeping,,,
2274,1834a6ca5933aee4780dddee4669b3a2,,,,
2275,ff725ea821b5e7c2a71aaf2cab07d5ea,average,champions,,average
2276,83a8316aabb7366d87937422f58f65eb,champions,champions,loyal,loyal
2277,ca54a559fd27ea35acbc47b071737c0b,,sleeping,,
2278,d6421edc5ce98a91b4723a0d4e399bfb,,,,
2279,c59921147aa8647131211254bc0005b1,,,,sleeping
2280,0818b0a53fcde0ddc76189e5e88490d9,,sleeping,need attention,
2281,4c5492bdca5041829c76f5c6de4c914e,average,average,sleeping,average
2282,16a79ba479ad5cea34451569a16eeaba,,loyal,champions,champions
2283,5b1b7b7f0e5a7392681771db6c66dffd,sleeping,sleeping,need attention,sleeping
2284,b02bf65e7e06cc233342dd337615c866,average,average,average,average
2285,3bfb364aa7c9d3fc5b4ab5ddd4a4c573,,,,sleeping
2286,d7e510e9e6ef69c4cf01820e243a9130,sleeping,,,
2287,b74f6f56aeb0dc0a74df3ff792ab320e,,average,,
2288,935984b44159ec76dbd0c769878c8471,,,sleeping,
2289,8eea0d5bd4131d7fcfb4afe4cd9780a0,,loyal,,average
2290,c37012687c58268fd9dc45cc9c4c6070,champions,champions,champions,champions
2291,b10409801cbe6a3494f35d80ee04998f,champions,champions,champions,champions
2292,5989d058e365b63ca5f5d895abb810a0,champions,sleeping,champions,loyal
2293,1e5adda548a133df832973206c6e3e60,average,,,
2294,66e4b66b0a8ec5cfd9772eb4ce01c086,,,,
2295,7442af69410d7cd09c1a5280c0966fcb,loyal,champions,champions,champions
2296,720c882a7fdde64792657916e4b4b7ff,average,champions,champions,average
2297,ad6030897d2dee4c8422c348d07cff87,champions,champions,champions,champions
2298,841f68d598a9bad9d84351b013a9c438,champions,champions,average,average
2299,93cb64a257905b0626b1208b4c803719,,,champions,champions
2300,35d3df7a2cce97b70f4fa183f1d88591,average,sleeping,,
2301,32ded1f7fef24748b94fa5fcd0a2571a,,average,average,
2302,2f40122dd6922a39eb8c5749e45e77cb,sleeping,sleeping,sleeping,sleeping
2303,32b784b113b914392e8439c326477279,,sleeping,,
2304,9a35d5841ddc740e56db50822dbcbac8,,sleeping,,
2305,2a8328e681c2b0b4d2c2f8e274c38db8,sleeping,need attention,,
2306,827b70a472b19f0b78e091ca6f0cc3c4,sleeping,,,sleeping
2307,287f838c9aaa0a8dfe7d15d1496fd133,champions,champions,champions,champions
2308,7c78b06f3aab92ec61fb6b634b595498,average,sleeping,loyal,average
2309,2c7ee52208e685d2187541c539fe8ccc,sleeping,champions,,
2310,de342d94babee995f501e0c2c8bdb4f4,champions,champions,champions,champions
2311,50b0c429cdd1c4ece4ece60c74619a67,,,sleeping,
2312,115fa6f014b1944f14026652e36634fa,,sleeping,,
2313,0c8dda143fe0efd5191a7b74f0b7bb13,average,champions,champions,champions
2314,227b57e7e98c07d23148730ccf4fa93d,sleeping,champions,champions,champions
2315,11ee7600974c6756cb05bc45f650f93e,champions,average,average,champions
2316,8c97de69e72aaa07b8ecfa03303daaab,champions,champions,champions,champions
2317,2bf9bd2a6fcc21e777fb05347f5af884,,average,,sleeping
2318,552a08cc77d55fc939e4abc9a6ab2685,,,sleeping,
2319,6178a662916c338186b3f530da9844bb,average,champions,average,champions
2320,e94b25d34fb900993f08d3d9799efbfc,,sleeping,,
2321,227e666a6bb43ad09eadf509f363188f,average,average,sleeping,
2322,308cb68dbb6919435a0f8b0725035b45,loyal,champions,champions,champions
2323,d843bc227f5167be5015394b3e50e564,champions,champions,champions,champions
2324,a79ac78d6dd69b22fb068055678f9052,,,,champions
2325,b006718a463ead522a9cbd7ba9247af8,average,average,loyal,average
2326,28d0ec45a061c9989e8d85cc33f9febf,,need attention,,
2327,636592b65c9752d35f144ce2c68c16e6,champions,average,average,loyal
2328,7c134d7e941450e6e3bdab3e1e7c81dd,,need attention,sleeping,
2329,e410594379c8f77da9c7a8d671ebf7b8,,sleeping,average,
2330,b118f4c4459109f016a279a207d8b57f,sleeping,,sleeping,sleeping
2331,0b203a8f65b447b52d4f9e633c134a76,champions,average,champions,loyal
2332,29c19439a078b86f0764aaba5b82bd7d,need attention,average,sleeping,need attention
2333,d454aad933cea3ce25d8518d0f53db64,,sleeping,average,average
2334,4981bf8b65ce99866b82dec83562f293,average,,,sleeping
2335,7d0e0e69c7d02cd981f3868143af731c,average,sleeping,,
2336,95a2041e15755bda7158e98af5158239,,sleeping,,
2337,6b7d1703794d9984e3c73898c915dcc0,sleeping,sleeping,,
2338,cf1ccfa834d346cef090999478f2e8a7,average,champions,loyal,average
2339,6d98ace78a88606afd9d2b6cbe713846,champions,champions,champions,champions
2340,1e19f3859834759f44638625017a803e,sleeping,,,
2341,1520048243b446e347070744cd9f0467,,sleeping,,average
2342,58f4205be4d8df03d24cfa9e4f300d82,average,loyal,loyal,
2343,4d9d49600d5217d2b3ba11248b91d284,average,,average,
2344,d973a9c0f67a6d0b3d4b9166a7e7dc5f,need attention,average,,average
2345,22ee46a2be0ddd1d76344a42918e1dce,,,promising,average
2346,518879f9baec88a43f45130abb028299,average,sleeping,average,sleeping
2347,9feff538e65b6b96fa099eb198799e68,sleeping,sleeping,sleeping,average
2348,b72a69dacb9eb3e3216c23e39ce95e61,,,,
2349,c8647b44139c38fd43d698099b610391,need attention,,average,average
2350,0bd66e90d5abbf1bda201386c750a3bb,,sleeping,,
