,client_id,segment_name0,segment_name1,segment_name2,segment_name3
11079,c4cfbdbddb1985ce2fe45f3a2cb6d43a,,,,sleeping
11080,c4966a7184f57eda2a0179be40db5035,sleeping,sleeping,,
11081,d0c3c20aa4b4e96dd977261e1d2cc468,,,loyal,
11082,43fa182eb39f71b34fa5c41274416239,sleeping,,,
11083,bb81f2cb394b36edeb7ef801680fdb43,,,,sleeping
11084,eda6838256fef8ea305b2df933e7a97a,loyal,loyal,loyal,champions
11085,aa37605a2b52e29f214542424b6e7a3c,sleeping,,,loyal
11086,8939f0557e193d962b349866d76af7c9,,,sleeping,sleeping
11087,6b63519fb522e9f4766a49e017050583,sleeping,,,
11088,936ae47a445be42d1cab9088000706ce,sleeping,,loyal,loyal
11089,36620742a2772bfa24c33e98a151e85f,sleeping,sleeping,sleeping,
11090,97ba4b69d2731ca37a2a90fb234db15f,sleeping,,sleeping,
11091,6aade9ea12b0a65be5a709ab104b0b9c,,loyal,sleeping,
11092,9bfd848f56551ba766abafce62e7b9f2,,,sleeping,sleeping
11093,557539c0c4eb837bc29fd424f9e4064b,,,loyal,loyal
11094,c418dec70e79fb41be9c4594b668e44e,loyal,champions,loyal,loyal
11095,b1a6c977bfb33c86d251400ea92e49ce,champions,champions,champions,champions
11096,0b238320c72590afbea5b32b74fd2f1b,sleeping,sleeping,loyal,sleeping
11097,f54f86c69442cbcac94de5cc33f78e86,,,loyal,sleeping
11098,bf2520011422c195f2213e7250c221e4,sleeping,loyal,loyal,loyal
11099,0ced5c19a7164768e6c6ce5eb3e86732,,sleeping,sleeping,loyal
11100,74cc6e5896e9206a78dbc5435d1d9ab6,champions,sleeping,sleeping,sleeping
11101,345342902871d031029f09508cb8004f,sleeping,,,
11102,3728bf9d30d0988b24e8d560d2bed336,,,active_low-spend,sleeping
11103,21f57da81a2caedc5a29eec16a760f5d,sleeping,,loyal,sleeping
11104,745a284965440e3a12efd587f23d6cfa,,loyal,,loyal
11105,7a6e4de6876290b107e8b4466f482609,sleeping,sleeping,,sleeping
11106,b4fe237aa2451ff9311a3dd11630e6a1,loyal,champions,champions,champions
11107,cefe8318214caf8ce02020ce5a3069d2,,,becoming loyal,
11108,17504ceaeec293a8b69c1779e32db273,champions,champions,champions,champions
11109,3839bb7710b5c0a326c5860dbe4daccf,loyal,sleeping,loyal,champions
11110,cb716450a6f54d468768a18d73e711f9,loyal,loyal,loyal,champions
11111,4494ca66802889109e72c602b5de8e9f,loyal,sleeping,,loyal
11112,31a7ae3210a2f56f6c22f637d4de7592,,,sleeping,
11113,97121905c8ee3365ff33e98996263c98,,active_low-spend,sleeping,
11114,9ca4db04400574fecd5238cdb425ad3c,sleeping,loyal,loyal,champions
11115,720e7469fd3dd082da72c022b4149ce5,,sleeping,,
11116,9cc1375192d3da3afa91e6774bcdd1af,active_low-spend,active_low-spend,loyal,sleeping
11117,8f19ebefe5867aa1d34e684ce108ceb0,,,,
11118,694977516d38c32926ab078356f0aef6,champions,champions,champions,champions
11119,ac790d156f5c8574e7c5d53da56e015c,,,,sleeping
11120,a79c948a1be144718dfada578e951125,sleeping,sleeping,sleeping,sleeping
11121,c132975583a41f53ed99f01a68e6633d,active_low-spend,,,
11122,3e8ef259e15267b5c6a1898f9984e8d4,sleeping,loyal,sleeping,sleeping
11123,19cdb650a82bbdc537a946ac5e48a8e4,loyal,,,
11124,1663f50e34d6640a116de832b96d72a2,loyal,sleeping,sleeping,sleeping
11125,896442c29f928adb15c4df16e35aeee5,champions,champions,loyal,loyal
11126,c67e80b3a069296a8f65a5d596bb20e0,,active_low-spend,,sleeping
11127,07c2f800f5ddf1277106e10695e43880,,,,
11128,5404383bbe0be674c17d4ed981858c67,,,champions,champions
11129,d4b00a9fbe269d1f5bd84fd0d5e9cd78,sleeping,,sleeping,sleeping
11130,4ba19e9a4f2193c89ee2fa44afeaccbc,,,loyal,loyal
11131,33d9991f98121d625d46342318a9109b,,,loyal,loyal
11132,df7f2db20f5866be9a37c47db96238e7,loyal,,champions,champions
11133,9ddfa5c11e3289e294151aa37b20bc83,sleeping,sleeping,sleeping,
11134,cd274d1efca40a50452d10f8f506c426,loyal,sleeping,,
11135,2335f64cdc8b332d89b4c22eec97dba0,,sleeping,sleeping,
11136,c2299330dfe16cedd286347edf6d919f,sleeping,loyal,champions,loyal
11137,6d2aed0d9d58b4a2466fe5be27a2a1da,champions,champions,champions,champions
11138,885c4f560152e64b950cc79c83a2fafd,,loyal,champions,sleeping
11139,15b1ff884a34176d13d53ee5d6214488,champions,loyal,loyal,loyal
11140,0b588b458d18d38a44491ae1ff8c7df6,champions,champions,loyal,loyal
11141,344a0d802d63f9fff63c7548dfb5457c,loyal,,,
11142,cae6cc185505564dc41c811cb0ec406c,champions,champions,loyal,
11143,0f86e9e326a8909451ffcccc2d590480,,loyal,sleeping,
11144,fdcdbf73dc5d27d200ba013117eae092,sleeping,loyal,,loyal
11145,2141342c41ac23322cad80624276e44a,,champions,loyal,champions
11146,9d601ebe7a67e3c3f38cce1180e7744d,sleeping,,,
11147,e8d18596f1907c49ebef2ecbf5d85e15,loyal,,champions,loyal
11148,5ae4d22680904f30c8bce0c95a52cb4a,sleeping,sleeping,,sleeping
11149,a63038da9472a10b37d286af42a72222,,,,loyal
11150,60fcde2ce8a7351abff0e18da2357c61,loyal,sleeping,,
11151,54d3589f558233c1b9c5c9e52530ff46,loyal,loyal,champions,sleeping
11152,0e091396f8e360f094494b373ce07f42,,,,
11153,5bf1e41471fa09a1d30375981d37c3d7,sleeping,sleeping,,sleeping
11154,fef3f98e35e271d021d1e8b7f5f8b2d8,active_low-spend,sleeping,sleeping,active_low-spend
11155,665db083c77534d32ea162babcff6793,champions,champions,champions,
11156,ae4d905ffe09e1724a618c51a19e9b5c,champions,champions,loyal,loyal
11157,da375c3a2ffd12b90d4ccf5b7d9a62ba,sleeping,,sleeping,
11158,8c98b1ff904aa5432226a0e2fa659ed5,,sleeping,sleeping,
11159,49b12e6fdd440bed4c556ddfdb08fbe4,,sleeping,loyal,loyal
11160,124ee82e7ad7eab7f6b934485d842956,loyal,sleeping,loyal,sleeping
11161,759eeb172f9ae352d4d9bb4506a9bd0a,sleeping,sleeping,loyal,sleeping
11162,d046f69ecb39d3d5951cab17697a853a,sleeping,loyal,loyal,sleeping
11163,798c65dc9f252df8c9ce5b9cc1e957f5,sleeping,loyal,sleeping,loyal
11164,7af0384fbfa0235bc275c74d770b7e82,loyal,loyal,champions,loyal
11165,9c5cb912f983691912042545a49981d1,,,,sleeping
11166,3fe782a81621d36f0a1a8e4a64902666,sleeping,sleeping,sleeping,loyal
11167,ecdbf649acfddd63d55482b08d9b85c5,loyal,champions,champions,champions
11168,eaa3a8f8c83d87c26648db6cd2e3c016,sleeping,,loyal,sleeping
11169,53b6420733576ab1389f65e794e23508,sleeping,,,
11170,682d2cbf60c1269c34ed4b3047a8c201,,,sleeping,
11171,ceda7cdedbc25abfb5e04606d3b69411,active_low-spend,loyal,loyal,champions
11172,33af852dc40a6020b092d3dccf895db5,,sleeping,sleeping,sleeping
11173,f5c43e0f63d2d9353e02d4beefa1d89c,,,,
11174,9769200a94c62c6ab33a460f8619812a,loyal,sleeping,sleeping,loyal
11175,6e9f802c477e0b787bc2f501703e44ea,loyal,champions,champions,loyal
11176,aead68372485669cc440bee3f9878c59,,,,
11177,645db73533fd08110928f9967b825bc9,loyal,loyal,loyal,loyal
11178,2d7c13f6f232a6e2e5b3870abf57b038,,,loyal,loyal
11179,96365c1840ec324e73bf5401a11bfe4c,,,,
11180,e968db076a40027c3a799490f1b4268b,sleeping,champions,champions,champions
11181,dec20c607d5bbe5c9cd65dd1754a0190,,champions,champions,loyal
11182,10c2b5d0034ea9205d79190bd134a2c5,,sleeping,loyal,loyal
11183,47994178fd48dd7cc1aafcb6848e7246,loyal,loyal,loyal,loyal
11184,2fa664824477995bdc18f3efff114fd9,sleeping,,,
11185,6355172aa3c156bc4ece3a1efd47d228,sleeping,sleeping,,
11186,c27c88d4e0dd27a9261b1452dedf396f,loyal,,,sleeping
11187,39f5064b7221a74b1e51e6102c6e9cd4,,sleeping,,loyal
11188,0ee94bdf20533423a9291f0d8955009c,loyal,active_low-spend,loyal,loyal
11189,42618b3209b09ae150b0854e82fad7d4,sleeping,champions,sleeping,loyal
11190,c339b4f85d7dee3d4b962da2d4b12fae,,,active_low-spend,
11191,1040365a7178aa530c87e7ce046c3b37,loyal,,loyal,sleeping
11192,34836a3a42d0205d7996ceb938ebbefb,loyal,champions,sleeping,champions
11193,9297fbc546ec87aef9a7ef6c31bc523c,,champions,loyal,
11194,0fc72f3bfe93fdeeaac2abd3c5d02275,sleeping,sleeping,,
11195,5f21f53cecfb3ef9504cb0c8f2bdf2ba,loyal,,,sleeping
11196,b6a6a0573c8d6e36a61d2955994dc26d,,,sleeping,loyal
11197,f1ea010662446854759340fc0e5f7434,loyal,sleeping,,
11198,c4aae58f75ea9371d34a86ef1e9e2fa7,champions,champions,champions,champions
11199,bdac78b0200b771824fb4b3e62e7535a,,,sleeping,
11200,1ff87398fefbb4eeb1c98de0fcb08315,champions,champions,champions,
11201,0841ade1dc98c608e5b7759aa8f36016,,,,
11202,d980d0fc3478160e4ef9e198aebed878,,,sleeping,
11203,8400a6b019318367575a45633be53087,,sleeping,,
11204,cca15fedc8b8c89e1c20fd42de33d01b,,sleeping,,
11205,509788baf6ee4c0da45edd1d59ceb355,,loyal,champions,loyal
11206,2f310c00d7f9348b656d3d1a444ac2ff,sleeping,,,
11207,f9af56cac1ce552562fae29e35546145,loyal,,,sleeping
11208,f59f6d97795eed559dacb4ee30b615b1,loyal,champions,loyal,champions
11209,c3c14062245d01464eecf2e79a577687,,,,
11210,6062786cbd7926a8543734dad784bb4b,,,,
11211,e7003ef7353c57d1cfe03dd3391eb6d1,,,,sleeping
11212,b3c2b89e6227f3309051f0687df6ff34,loyal,champions,,sleeping
11213,3f9992bef01b35538b80d0d135887428,,loyal,,champions
11214,60da63962e52a8806fd71e7a22ad8151,active_low-spend,loyal,loyal,loyal
11215,e11f29fb6fb91062d77c03ca4bdb55f3,,,loyal,champions
11216,f031ee6594c6e5b170f98a1871ebdd13,,champions,,
11217,eacf9ad363af5d20e70c4f8aa8fbcd94,sleeping,,,
11218,694b66f21219a60a4b3985c9176f82e9,champions,active_low-spend,loyal,champions
11219,2db755aeacc8a88ac14f595d526c6acc,,,loyal,loyal
11220,5682091ee02ad38dabaf1620869cabf4,,sleeping,,
11221,ceff5ab86c1e42004f4f6098787dbce2,,,sleeping,sleeping
11222,7c1d055a334a1214141c6453700752c8,,,,sleeping
11223,352e6cc87c1e68073d3d42039dd5d82d,,,,sleeping
11224,45fcdc58360a68c00890fe012e1b2485,,loyal,sleeping,active_low-spend
11225,66f67624b88ad9d2dc1c6c7cb5d409ce,loyal,champions,loyal,active_low-spend
11226,db4d3863978e056808c91512d26f6d79,loyal,loyal,,
11227,a4f9d51042062335f7043f85e37fb5e5,becoming loyal,,sleeping,sleeping
11228,9b7b5b2ff61faa7d3376cb66c74dae89,champions,loyal,champions,champions
11229,8aaaef45bf3be87f1c5f1d8291a8b288,,,,
11230,6407dab98c4f087317c2d6f127b96944,champions,champions,champions,champions
11231,991b74f1c2d397c1bde2a232d828f0e7,,,loyal,loyal
11232,d4aed58be1b08b615928185c5489d62d,,,sleeping,sleeping
11233,5eab1af67c94b7eb74b4e5bd814a2a52,sleeping,,,
11234,148ccc00648eda4e440b587d98702e0a,sleeping,sleeping,sleeping,
11235,3917dc68ee240ca1999561455d1dc74e,,,sleeping,
11236,a26ee852b9cf9aacd12a45e8cf1b3277,champions,champions,champions,champions
11237,f65678e39b74eab07b5526da31e94cf6,,,sleeping,sleeping
11238,2787b449d0a134e88c6af8434c9b1ddf,loyal,champions,champions,champions
11239,33663725f756729d19394fbf5e3a537c,champions,champions,sleeping,champions
11240,3f6252bc0494f06e7e72a1c9a5199281,loyal,champions,loyal,loyal
11241,07ee14efa644ab5e2835dfab1e202e65,loyal,,,
11242,46d27d3b0a1bb8b1aae54ad642a320ca,sleeping,sleeping,sleeping,sleeping
11243,41c519323e5455abe50a481b1a3604a0,,,,sleeping
11244,c2b6c20f44674e950a4baeb3a8309bb3,,,,
11245,142bd08144173a9ba239e1ffd7763965,,,,
11246,52e53e1da2107be0208da0fc16734f3e,champions,champions,sleeping,loyal
11247,69fc8ea26bb60795a35ef5b0a6332137,,,,sleeping
11248,c6c4c83cf69521270556313bcbf5db66,loyal,champions,loyal,champions
11249,3f2ca7dc44d692577c733d9f9094c7aa,,,loyal,
11250,ae7eb7ad3b228eac351f87f9c2ad65db,sleeping,,,
11251,e0ff44c2d13bf19c77fcad6d1e3494e6,,,sleeping,sleeping
11252,6d45f48370d7cac3bdb81703b8ee88dc,,,,
11253,f7ce9d6b3242b0841bfb7dbbbf77fed4,loyal,sleeping,sleeping,champions
11254,95deec51c46d264bf4d6c4519aad943c,loyal,loyal,,sleeping
11255,ebe244b0fab62045439ce435aef001eb,sleeping,loyal,sleeping,loyal
11256,5453690cbdc85a9db008ac3bc26c2772,loyal,sleeping,,
11257,76733ba8399d3e288374106ed6e0ffa2,sleeping,,,loyal
11258,202a0285e96e8385d5eb52ca1d6efec0,sleeping,sleeping,sleeping,sleeping
11259,04e41184eb58a18a82fd095561b025d5,champions,champions,sleeping,sleeping
11260,86cccc940c7a0e7df2c084ad0d7f49d0,,champions,loyal,champions
11261,add608bb14d3143ffcaa3914fa51587d,,,loyal,
11262,270de8b29ce1e088d3d5615320ce1bfb,champions,champions,champions,champions
11263,610e06da5722c711a7aaaf0336a91cae,,loyal,loyal,loyal
11264,46e195bd53f7205e2114b23e82f34586,,,,
11265,3edee60e93ad38f4b21adbaa240dac37,sleeping,sleeping,,
11266,da9025de0583ce2080fdead17a6f7e92,loyal,loyal,,
11267,0a79af8d91c1d63b994990b68d9b33c0,,,,
11268,8ec569a6dee48e7cbae6d0097f835e71,,active_low-spend,loyal,sleeping
11269,ea787a987a1637005660e5142e15afaa,,loyal,,
11270,13ce09f779408793759aab550a188cad,loyal,sleeping,,sleeping
11271,3c618b755ff217248548b11fc7887716,active_low-spend,,,
11272,62b865181e568da5aa0ff398e6e822e9,,,,loyal
11273,caf05c424ca4e19617c7869355479968,champions,champions,champions,champions
11274,786a4f05e06805cdab3d84069737b5c1,,loyal,,
11275,1140becc925255255330724366e6ce01,,,active_low-spend,
11276,0510950160c73f2cc7411065740f8cac,champions,champions,loyal,champions
11277,f7b395774c8af6495485d8b547ddce12,,champions,champions,champions
11278,692062cf1ebc3b44a3105659f2f2d082,,sleeping,,
11279,80429b2744b212a696cfa369bd5ce3a5,loyal,,,
11280,bf690af187937b40d9b0fad0a44464fc,,,sleeping,
11281,a834e5f161523767022964623913627b,,,,
11282,a54f1198ae3ba06f985b88ea2d6a89b5,loyal,,loyal,sleeping
11283,e83688161d67971db70e9344bcc216f9,loyal,,,sleeping
11284,48adce1ff34fab691dbf41e034a57f19,sleeping,sleeping,sleeping,
11285,dfb004132608a8b40dd7ca144366ece1,,champions,champions,
11286,ee540e0820ddea4109b13e48447ec2b0,,loyal,,sleeping
11287,16d1bd2ea883077c06371ab7a5db8279,loyal,loyal,loyal,loyal
11288,b9e2f617be1ca0903f9816a447b9c1a5,loyal,sleeping,active_low-spend,sleeping
11289,23e8fa4f453edb206c6de909ef6e911f,,,champions,
11290,b0601aba86756330e972e6cdfd237311,loyal,sleeping,loyal,
11291,b837774032d3fa6e135b925a6de1d472,sleeping,,sleeping,sleeping
11292,da67b09b3863416682d1da3c30943b67,champions,champions,sleeping,loyal
11293,720d62ddcdf6906b335b7ed7bf33a1b8,loyal,loyal,loyal,champions
11294,0dcde983dc80507c59ce48155f4f02d6,,loyal,champions,champions
11295,ccf0ec7f8b751838fa19ad9eadf7c40e,sleeping,,,
11296,7f3ecfa41a769fa02d55dabd4607fea0,loyal,loyal,loyal,loyal
11297,e2f80a2065be111829dc4ee1aeca74e8,sleeping,champions,loyal,active_low-spend
11298,0ab8d7270de93ddb03e26bc60335ffc8,,sleeping,,
11299,e4b07488aa93dde903411f89629d4b27,,,loyal,
11300,a40e78e30b4ab5e79d410d91369834fd,loyal,,,
11301,ed14b12fb8abffdd33ba019422edc21a,champions,champions,champions,champions
11302,78834bbbfb0611675f4336eb17def149,champions,champions,champions,loyal
11303,1b2cecfea0d44e091314c5f64c9ac5b4,,,,
11304,e69580a1ec3ce56742c2587dfd339fc8,,loyal,,active_low-spend
11305,70406ba34b22dc2734d03113a202a5b5,,loyal,sleeping,
11306,39fadd67aeda1d60086a8202572c5b1f,,,,active_low-spend
11307,403bdb8bde0a40ce1807b0dd8ef50610,,,,sleeping
11308,3b2c20ab8e6d73d6f270fc55f80bb8c1,sleeping,loyal,,
11309,ddcd467ad79dbd3d8d99ca1e0b4a37ec,,,,
11310,dfcde9c54b489367ffdc23cb0a5ea18e,loyal,sleeping,sleeping,sleeping
11311,40bf54eb4bd5d4ed2329d46c2ef1d2da,champions,champions,champions,champions
11312,8345f9b146371067ae1e4ec26d4e9605,loyal,loyal,sleeping,loyal
11313,34d33b9a02d7d6e2f60f1f7ca7ab2ed3,,,,sleeping
11314,5a34d26f54bfb33b7c8cddad00498373,champions,loyal,loyal,champions
11315,d57378624331979bc1c87c61c3245f26,,,,sleeping
11316,2fbeae67a8a55907cbb1af011b191971,sleeping,sleeping,sleeping,sleeping
11317,2ca030b936f81d0d5834d147ca36f55b,,,,loyal
11318,a16c1ec0f18f04c1fdcc5f4347dfb532,loyal,,champions,champions
11319,3ffc4fd90ba9334d25426cdd67d34fdf,,,,loyal
11320,9271515c8e92fd602dcc5ead69ad88b1,,sleeping,,loyal
11321,3a7de0703843d824858c43312483df17,,,,
11322,b17d66db8ab1994eebb879164d497683,loyal,loyal,loyal,champions
11323,f87f36451eb1e899aacd53e6b8ee02dd,,,sleeping,
11324,f74f6f28e6ea67c08b8777796347ed27,,loyal,loyal,
11325,422dba30b115865da71b19565ea48c4e,active_low-spend,sleeping,sleeping,loyal
11326,257ef1772cbf60ce33431e83824c4efc,,,loyal,
11327,f683af25162d6b972838754de5f6f044,sleeping,sleeping,,sleeping
11328,cea3947e294c108f98aa8bf3c21791b9,loyal,loyal,,loyal
11329,8dffec75cb677775868faf12640f3e42,,,,loyal
11330,798b8770aadfd3433f30577941ae6396,,,,
11331,f70a5273102675c70f3c888a3bc38779,loyal,loyal,sleeping,loyal
11332,dadc3a5b11cf75e58329870272dbf0f0,,,sleeping,sleeping
11333,331c7e50368ac8a184e96543d5deebf8,sleeping,sleeping,,sleeping
11334,609050dfafe37d5514dcdb0266274501,sleeping,,sleeping,sleeping
11335,0c8d9cd4fa7621d46c04477082c58761,sleeping,sleeping,sleeping,
11336,17bc82921cb2e0f23310f3b4fc3668d1,loyal,,,
11337,9742a8bb5eba05f5ac29d09df7eae19b,loyal,loyal,sleeping,loyal
11338,0a25fac992691ee670396251eb1f9531,loyal,,,loyal
11339,cbd70b0919892672a6b3b38f3fae9e73,active_low-spend,champions,sleeping,
11340,c36317badeac3d62a9ae6c02ea7178e1,champions,champions,champions,champions
11341,ff34e173a0f432a49dcf778cadec6f1b,,,,sleeping
11342,c8129f53f19e6044c6ef99d93ec4eb13,,,loyal,
11343,9bd77e4137a9bfb53a65cdc9ea36a8e8,,,,loyal
11344,ece436b398e661b7a33c70aa1caae7ab,loyal,,,
11345,e462a031fe62a8ed22cfe10e7c2022b8,sleeping,,,sleeping
11346,c8b25ec1522e85d2a9002f8b085a1f52,champions,champions,champions,champions
11347,db9342082a79cdfabcbef38fa85f4a80,sleeping,loyal,sleeping,loyal
11348,b2aec27e78c7bb0c6642bba8088dfba8,loyal,sleeping,sleeping,
11349,206576d9ff8eb2a1c56474a32649de50,,,,sleeping
11350,fe7d42ce7c8786dd2add505a55325c1a,loyal,champions,champions,champions
11351,9f050b4644c5fd9f2316a7919d984eec,champions,champions,champions,champions
11352,99beb42d1228da68446e910a4d1bd290,,,sleeping,active_low-spend
11353,be37b918065f9e7a5ac377bf2447876b,sleeping,,loyal,
11354,de0e5e51161928fd387d6b70f650a124,sleeping,sleeping,,
11355,fcf414eb23d8fd19f6f3ddfd2f44b124,,,sleeping,loyal
11356,ec960a352a97b707e19e10a8aeb31f93,champions,champions,champions,
11357,ff8e12e82db32ee4e70522a9e3a6fcfa,,,sleeping,
11358,d928196c72805089b073de3406aa3c88,loyal,,,active_low-spend
11359,b1204bacbc6701b91973934073365e69,loyal,sleeping,sleeping,loyal
11360,45ba1eba992610711d895ded9db33733,sleeping,,,
11361,64392f33f35072afe4049c397c79cf05,loyal,loyal,loyal,loyal
11362,6a59dff28868b04cfb94d9bafc458bd7,champions,loyal,sleeping,loyal
11363,28056e36639e5816c33fd51242d58a35,,,sleeping,
11364,dbaba3ae82a5ed546ba3e91f68fbc451,,sleeping,loyal,loyal
11365,6bb2333bb521f431c33ccee3396f9190,champions,,,
11366,babc91cf7605e57400ba5aaea4e4f542,,sleeping,,
11367,ad150416df08e5999b5b138fc766e3a4,sleeping,sleeping,sleeping,sleeping
11368,d3c36e99a66d665d69450490d225c9b5,loyal,champions,champions,loyal
11369,94f297d9ea7f5794c14fe4afab291dc8,,sleeping,,
11370,0a2ca922f85570e5f18a6beebfedb651,champions,champions,loyal,champions
11371,920ff2745a8d0a21fbc247f87485106f,champions,champions,champions,
11372,3479597268d0c73d6cb92ae0a2653492,sleeping,sleeping,loyal,loyal
11373,54abdab458c74043e85e85a739fc9942,champions,sleeping,loyal,loyal
11374,e6a0e2c6d9ecd731ec0b3fe5eedb31ef,sleeping,,,
11375,a248932ddb343266e4364e4e6c216ff6,,,sleeping,
11376,0f48b1ce4448caf7d19667d29dc14154,loyal,loyal,loyal,loyal
11377,4c5eaac5eee37f6feb280514183e6e76,champions,champions,loyal,champions
11378,c2117c1c190f6b20dc6b531c349ae0c7,champions,champions,champions,champions
11379,4c1214b51ec326719852f26e580a150d,,,,sleeping
11380,a5eadbf7fb1a77880f07e9681c1e4fb5,sleeping,sleeping,loyal,
11381,fce5b954e5f9ba28fa41d743c00488b1,loyal,loyal,sleeping,champions
11382,c6342207bfce3c14bce5586d9eb8e07c,,,,
11383,ccc507bd673a0e97bb99c2231edd90d5,loyal,sleeping,loyal,sleeping
11384,c49324a4ebe968694d13325f0eb1e856,sleeping,,,
11385,8ecf5525d337ddb8ec63b02594140049,,sleeping,sleeping,loyal
11386,b39e815ad3545a695093361042304aef,sleeping,champions,loyal,loyal
11387,ea38d31080fe9efc30bd83c71ba6fd47,sleeping,active_low-spend,,sleeping
11388,faeafce5a9be566f3cf68eb7c10e970f,sleeping,,loyal,
11389,f85bdd8484c101935b82de1c1a713cbb,,loyal,,
11390,22c27b0fca0ac317634e9b558c11be70,sleeping,,sleeping,sleeping
11391,1284765e802f3a06924d58ea8291b025,,,,loyal
11392,b536ab3860853b9a44f5a9d088ed98b5,sleeping,sleeping,,
11393,da4b94b365604abca90f6b3fc5959e8b,,,loyal,
11394,c683487eb0223e0e7ad467842f135dfd,sleeping,loyal,,
11395,152ff3797dae59915ad60691e6d823ee,sleeping,loyal,,loyal
11396,950341042f45127f78e14758099e68c3,champions,champions,champions,champions
11397,8d1bb08b69150238f49167e5c4af3c3d,sleeping,champions,champions,champions
11398,42d5d5a2ec6f83c6f45672fecd4ce51a,,,,loyal
11399,f230d657e754566db463942a1d793015,loyal,loyal,champions,champions
11400,fa921a91fc088fe23779862472bd05a7,champions,champions,champions,champions
11401,e09afedd2211648fea4177935c94f2cc,loyal,loyal,champions,loyal
11402,24b2da544f96b19f88dfebe285477823,,,,sleeping
11403,cf4c6dbede39d8e288ef1dee313d356c,,,active_low-spend,sleeping
11404,e306e6bbe33797684a8645369b1ef539,sleeping,,,sleeping
11405,fc82023bfb747daf9181b4776baaaf11,,loyal,champions,loyal
11406,7484472909bfc7309839ecd5a76cd840,sleeping,,sleeping,loyal
11407,faddfd9190af4b3913d1f0f2b8821ccd,,,sleeping,sleeping
11408,4daaa80e1f9ea67dac98779e216f62c2,champions,champions,champions,champions
11409,580cfe3b603528242755f8180758314a,loyal,,,
11410,8b9ddc476def3fcd015b498f4ebe4e3c,,sleeping,loyal,sleeping
11411,6a5a1316804c4dc6d597a9fb11ef4828,champions,champions,champions,champions
11412,37d271d01e4df3f5faae3542f746ae1b,,sleeping,loyal,sleeping
11413,b86b18a9b3180fb117beaed2eb2fc39f,champions,loyal,loyal,champions
11414,a997f8c207b7a84dae1859aa79168ece,,,,
11415,a0f54e684676cb1316d058f126f25ab9,champions,champions,champions,champions
11416,831b66cbe0a59384c7f600fd56379d02,loyal,loyal,loyal,sleeping
11417,4feb7fef5bd920ee588bbe66e4aa3fa1,sleeping,,sleeping,active_low-spend
11418,5e93c4adaebb491cd57494eff951d486,,champions,champions,active_low-spend
11419,e46b947e02dd917421d27f1136ce89fa,,,,sleeping
11420,094b52be7a618a427a281991cbd22889,,loyal,,
11421,770c03f78dacf905f11cbd69c531e799,,champions,champions,champions
11422,fc13b85b04b31c1ce0baf51e773d9a21,,,,sleeping
11423,2550a7a7f6e1a8606e3725e8dea302b0,loyal,,,
11424,fd331cd168ea6968c505015f59422b5b,,,champions,loyal
11425,5780f3979029caa08373b401789ca319,,,,sleeping
11426,e657853eced06698b2e391da76590b91,active_low-spend,loyal,sleeping,champions
11427,08712fd2379216f3a306271fd33720ec,,sleeping,loyal,
11428,8344c7c8334aa2ae621817dc6b626a05,,,sleeping,
11429,9c96d030969ccc8ee5d0cd7fa071988e,,,champions,loyal
11430,809fcfb279a768b7ecbb9d8912a541bb,loyal,,loyal,loyal
11431,72f90409336bd147bba97e60ddaadb8d,,,,
11432,48012ff40341e9b99ebe4a3e1f687b17,loyal,champions,champions,loyal
11433,2da8e2e68c7276aa40fab3d2174b5311,champions,active_low-spend,,sleeping
11434,fadfd8c80d24ce17ef76b361ba9814aa,sleeping,,sleeping,loyal
11435,cccf1e06bc4063771aad3cfd060010ba,,,loyal,sleeping
11436,81e7d74ee504054bbe8787c4be19c193,,,,
11437,b7ffde5524fb558ef4d16ddb816c04e3,,,,
11438,cb37ead8965ddc6f98632566579b2bef,sleeping,sleeping,,
11439,822ad3d34d62f182906496bcf0fa5c05,champions,champions,champions,champions
11440,0981dc8b8c5f9af241304ae935d6b0da,sleeping,sleeping,loyal,
11441,4997d9539dd3f888929cbf79d6438ff3,,,,
11442,b289903a374fe28b49d041d026058d46,,,,
11443,e9c0a7de6ac4f7b25617ecd860917425,,,sleeping,loyal
11444,17c2bb4c6ac29dd901706ad3f804055a,loyal,loyal,loyal,sleeping
11445,164320d8fe37ce783976bb6c4d4af85a,sleeping,,,
11446,6fafa8f043766945ffc66683a94fa1e2,champions,champions,champions,loyal
11447,3ecbfe648b541484b4e0c89d1349f87c,,loyal,champions,champions
11448,ecc456eb5b066b24b44e41f38afa56e8,,,,
11449,8fbb85b8c66a6b48e560235ecc3c5c84,active_low-spend,loyal,loyal,
11450,21c1df39e03897f59473938521f3ebcf,loyal,loyal,sleeping,loyal
11451,fb2e195997fb1795af27c6dbe73cecbe,,champions,champions,loyal
11452,c83b75e01c1666f2f8c11db610576d71,,,,sleeping
11453,076ae3713e80d4746fec2ee31651c9de,loyal,loyal,loyal,
11454,0165bc4c305d8968f11af483468c22c9,loyal,loyal,champions,champions
11455,351b7576b30a2c342b0265df4848d80f,,,,loyal
11456,b2196e0b7442e1a7adbf28a8c257ab9d,loyal,loyal,,loyal
11457,053bf2f7694a633a815ff4439b9f6088,sleeping,sleeping,,
11458,59465280632ba813f037143672aa976f,loyal,champions,,champions
11459,c54641da4ef2ecd731623dfe8b1224da,,,,loyal
11460,7300ef211a7dc5dbf42d12bb3caea1d4,loyal,champions,champions,sleeping
